LFQ intensity Gua_1	LFQ intensity Gua_2	LFQ intensity Gua_3	LFQ intensity RG/SDC_1	LFQ intensity RG/SDC_2	LFQ intensity RG/SDC_3	LFQ intensity RG_1	LFQ intensity RG_2	LFQ intensity RG_3	LFQ intensity SDC_1	LFQ intensity SDC_2	LFQ intensity SDC_3	LFQ intensity Urea_1	LFQ intensity Urea_2	LFQ intensity Urea_3	Only identified by site	Reverse	Protein IDs	Majority protein IDs	Protein names	Gene names
7.86904	7.97977	8.00217	8.38575	8.51616	8.36348	8.37736	8.59705	8.37825	8.30097	8.50477	8.65834	7.97927	8.17225	8.14731			NP_250030.1;AAG04728.1;NP_252881.1;AAG07579.1	NP_250030.1;AAG04728.1		
6.57508	6.92783	6.01218	6.87118	6.8467	6.45981	7.23368	7.27878	7.3052	6.58388	6.05941	6.11866	6.68277	6.30688	5.9696			NP_250031.1;AAG04729.1	NP_250031.1;AAG04729.1		
6.15149	6.37751	6.34362	7.30908	7.59083	7.6046	6.89053	6.89462	6.91871	7.67896	7.44159	7.56625	6.53035	6.81293	6.92113			NP_250032.1;AAG04730.1	NP_250032.1;AAG04730.1		
9.06989	9.05266	9.09781	9.18199	9.1486	9.27312	9.02922	9.0661	9.0493	9.1344	9.15266	9.19659	9.40562	9.2446	9.23272			NP_250033.1;AAG04731.1	NP_250033.1;AAG04731.1		
6.48554	6.53198	6.35483	6.93692	6.97948	7.01427	6.86677	6.9671	7.01662	6.8519	6.96172	7.0569	6.89042	6.77287	6.71258			NP_250034.1;AAG04732.1	NP_250034.1;AAG04732.1		
8.63225	8.63538	8.52359	8.78478	8.74807	8.8511	8.5864	8.58723	8.6104	8.71559	8.7295	8.85387	8.90256	8.79204	8.62069			NP_250035.1;AAG04733.1	NP_250035.1;AAG04733.1		
7.38268	7.51639	7.40868	7.55003	7.61838	7.65292	7.4018	7.38966	7.47441	7.35982	7.5479	7.57148	7.73289	7.5899	7.64692			NP_250040.1;AAG04738.1	NP_250040.1;AAG04738.1		
7.45735	7.57872	7.58658	6.48003	6.7598	6.44207	6.54087	6.58113	6.35666	7.04485	6.58827	6.99433	7.8783	7.97739	8.00677			NP_250044.1;AAG04742.1	NP_250044.1;AAG04742.1		
6.74128	6.53925	6.795	6.88495	7.10565	7.13082	6.86922	6.82256	6.82055	6.00924	7.0291	7.0937	7.41627	6.9919	6.75314			NP_250045.1;AAG04743.1	NP_250045.1;AAG04743.1		
6.42892	6.68382	6.66388	6.58691	6.57908	6.70772	6.93434	6.3711	6.38395	6.56709	6.67172	6.67307	6.45188	6.51704	6.30309			NP_250047.1;AAG04745.1	NP_250047.1;AAG04745.1		
7.01481	7.02559	7.24257	6.81809	6.43383	6.65888	6.65032	6.59232	6.63145	6.48001	6.39723	6.80938	7.38917	6.72347	6.75716			NP_250048.1;AAG04746.1	NP_250048.1;AAG04746.1		
7.37574	7.411	7.59834	7.85436	7.70126	7.84272	7.58467	7.48756	7.43987	7.45548	7.67249	7.76299	7.97211	7.7909	7.80212			NP_250049.1;AAG04747.1	NP_250049.1;AAG04747.1		
6.43238	6.4037	6.50506	6.57489	6.67457	6.26326	6.54859	6.31066	6.4173	6.61473	6.10967	6.32453	6.21347	6.47355	6.25431			NP_250055.1;AAG04753.1	NP_250055.1;AAG04753.1		
6.13336	6.57958	6.70657	6.66922	6.65244	6.40859	6.62948	6.55745	6.20405	6.45275	6.59091	6.40036	6.342	6.66073	6.47465			NP_250057.1;AAG04755.1	NP_250057.1;AAG04755.1		
6.44022	6.72561	6.63243	6.92151	6.8687	6.84689	6.72451	6.72297	6.74545	6.73426	6.716	6.86285	6.62175	6.60639	6.62499			NP_250058.1;AAG04756.1	NP_250058.1;AAG04756.1		
8.23762	8.22766	8.37051	8.19064	8.20634	7.96809	8.35562	8.32537	8.40939	8.19145	7.97145	7.93913	7.19584	7.98565	8.07441			NP_250063.1;AAG04761.1	NP_250063.1;AAG04761.1		
7.04657	7.08976	7.25402	7.00766	7.05266	6.61674	6.99388	6.96103	7.02902	7.00873	7.0083	7.0936	7.21733	6.97198	6.98545			NP_250064.1;AAG04762.1	NP_250064.1;AAG04762.1		
7.60274	7.64227	7.51614	7.44126	7.46043	7.4687	7.45731	7.44306	7.53737	7.55789	7.70208	7.54218	7.29363	7.34084	7.27855			NP_250066.1;AAG04764.1	NP_250066.1;AAG04764.1		
6.98881	6.9941	6.94388	7.1272	7.19257	6.82301	7.29986	7.43906	7.26623	7.29115	6.96556	7.01874	6.74439	6.421	6.96663			NP_250067.1;AAG04765.1	NP_250067.1;AAG04765.1		
6.78793	6.90323	6.62193	6.89589	7.20222	7.22588	6.74386	6.4931	6.81395	6.58694	6.81249	6.98915	7.31555	7.3004	7.5164			NP_250068.1;AAG04766.1	NP_250068.1;AAG04766.1		
6.84481	7.01136	7.03941	7.07467	6.825	6.95963	6.83785	6.79562	6.80909	6.84925	6.87165	6.84595	6.89548	6.8955	6.84853			NP_250074.1;AAG04772.1	NP_250074.1;AAG04772.1		
6.69256	6.74287	6.93213	6.89238	6.91448	6.26276	6.98562	6.90133	6.89705	6.81095	6.73408	6.86839	7.24415	6.99915	6.89629			NP_250088.1;AAG04786.1	NP_250088.1;AAG04786.1		
6.40778	6.08424	6.37824	6.90339	6.92649	6.94437	6.2875	6.65037	6.44571	6.18936	6.5282	6.86039	6.46579	6.35678	6.17034			NP_250089.1;AAG04787.1	NP_250089.1;AAG04787.1		
6.86571	6.85403	6.8117	6.89946	6.74715	6.91462	6.772	6.72258	6.62483	6.68964	6.82374	6.70926	6.97278	6.89973	6.98516			NP_250092.1;AAG04790.1	NP_250092.1;AAG04790.1		
6.9938	6.45127	6.60347	6.93361	6.98912	6.80266	6.76923	6.80112	6.82302	7.10531	7.26569	7.38751	7.59164	7.1433	7.16385			NP_250093.1;AAG04791.1	NP_250093.1;AAG04791.1		
6.40272	6.44485	6.53867	7.21833	6.92414	7.10219	6.89135	6.84828	6.78477	6.80019	6.80285	7.01632	6.87918	7.02747	6.8846			NP_250094.1;AAG04792.1	NP_250094.1;AAG04792.1		
7.57917	7.28756	7.32412	7.75339	7.65219	7.75259	7.58673	7.58014	7.55012	7.64435	7.74269	7.79882	7.48508	7.26611	7.38895			NP_250095.1;AAG04793.1	NP_250095.1;AAG04793.1		
6.36361	6.60748	6.58283	7.22735	7.26364	7.12759	7.36717	7.21466	7.25118	7.25411	6.55607	6.46112	6.81177	6.7037	6.74984			NP_250099.1;AAG04797.1	NP_250099.1;AAG04797.1		
6.07871	6.93849	6.90748	6.42695	6.67399	6.61536	6.63352	6.45875	6.32436	6.67176	6.27512	6.72988	6.47642	6.8099	6.39508			NP_250106.1;AAG04804.1	NP_250106.1;AAG04804.1		
6.47715	6.45878	6.91485	6.54672	6.63833	6.48347	6.60684	6.63831	6.95324	6.43775	6.64997	6.49824	6.30966	6.69417	6.68745			NP_250108.1;AAG04806.1	NP_250108.1;AAG04806.1		
7.73344	7.54294	7.67853	7.67193	7.71027	7.79462	7.38851	7.46849	7.36715	7.45205	7.59879	7.70729	8.07254	7.69693	7.74959			NP_250112.1;AAG04810.1	NP_250112.1;AAG04810.1		
6.52522	6.48322	6.47824	7.80762	7.79773	7.54808	7.92882	7.90991	7.99892	7.86676	7.57978	7.12028	6.48036	7.31433	7.42596			NP_250120.1;AAG04818.1	NP_250120.1;AAG04818.1		
7.86118	7.82836	7.83408	7.77857	7.71713	7.55296	7.63204	7.70388	7.72598	7.76563	7.45832	7.57129	7.89142	7.99738	7.94553			NP_250121.1;AAG04819.1	NP_250121.1;AAG04819.1		
7.37805	7.27293	7.32976	7.1482	6.94994	6.64142	7.03254	7.1211	6.09422	6.96926	6.343	7.21141	7.28542	7.248	7.37181			NP_250122.1;AAG04820.1	NP_250122.1;AAG04820.1		
7.08838	7.13008	7.02371	7.44429	7.24373	7.03306	7.64848	7.54244	7.64755	7.50322	7.21966	7.05473	7.90381	7.84383	7.82491			NP_250123.1;AAG04821.1	NP_250123.1;AAG04821.1		
6.43933	6.90044	6.22828	7.19978	7.24893	7.04072	7.25135	7.35771	7.29929	7.17522	6.40383	6.08387	6.41679	6.86434	6.80616			NP_250124.1;AAG04822.1	NP_250124.1;AAG04822.1		
6.37694	6.19418	6.37129	6.89245	6.40689	6.74781	6.62026	6.31892	6.73691	6.69873	6.25235	6.36427	6.21381	6.60687	6.33524			NP_250125.1;AAG04823.1	NP_250125.1;AAG04823.1		
6.29176	6.80199	6.42197	6.21731	6.54832	6.13397	6.44032	6.51984	6.36025	6.42096	6.33162	6.57949	6.59104	6.4471	6.44176			NP_250128.1;AAG04826.1	NP_250128.1;AAG04826.1		
7.39461	7.4609	7.19929	7.74553	7.7768	7.86471	7.67474	7.708	7.68355	7.94804	7.97687	8.0111	7.60912	7.71445	7.88152			NP_250131.1;AAG04829.1	NP_250131.1;AAG04829.1		
6.69389	6.48434	6.45443	6.48768	6.62527	6.54555	6.28479	6.36876	6.28896	6.01634	6.81228	7.66019	6.45107	6.35556	6.18003			NP_250132.1;AAG04830.1	NP_250132.1;AAG04830.1		
6.09214	6.63753	6.9385	7.05835	7.36672	7.41244	6.86261	6.93428	6.87743	7.0924	7.33226	7.44293	6.4633	6.35432	6.629			NP_250133.1;AAG04831.1	NP_250133.1;AAG04831.1		
7.63253	7.54854	7.54964	7.72502	7.73644	7.50905	7.91154	7.96862	7.97395	7.81517	7.55301	7.6819	7.98251	7.88096	7.76093			NP_250134.1;AAG04832.1	NP_250134.1;AAG04832.1		
7.62779	7.56743	7.5558	7.75971	7.88729	7.93932	7.88138	7.64339	7.72003	7.78239	7.9157	7.93484	7.93523	7.85932	7.84597			NP_250135.1;AAG04833.1	NP_250135.1;AAG04833.1		
6.61254	6.34896	6.6023	6.83994	6.80598	6.86954	6.72287	6.65008	6.65393	6.5916	6.80114	6.72049	6.2415	5.76792	6.66504			NP_250136.1;AAG04834.1	NP_250136.1;AAG04834.1		
6.50718	6.35659	6.64467	6.49046	6.60995	6.35729	5.63771	6.31035	6.50003	6.42883	6.20053	6.81993	6.87112	6.88126	6.39105			NP_250143.1;AAG04841.1	NP_250143.1;AAG04841.1		
8.01005	7.94051	7.92592	8.06592	7.99185	7.97886	8.04995	7.99641	8.06985	8.01423	7.89932	7.7889	8.49867	8.37112	8.365			NP_250145.1;AAG04843.1	NP_250145.1;AAG04843.1		
8.11304	8.14544	8.262	8.18963	8.35432	8.32811	8.14298	8.14445	8.10623	8.11608	8.27321	8.30867	8.53602	8.29416	8.35744			NP_250146.1;AAG04844.1	NP_250146.1;AAG04844.1		
7.59475	7.82669	7.70842	8.05442	7.88701	8.10157	7.53657	7.83651	7.62053	7.9976	8.20407	8.02759	8.02829	7.91753	8.01816			NP_250147.1;AAG04845.1	NP_250147.1;AAG04845.1		
8.36782	8.43748	8.31323	8.30451	8.36337	8.42563	8.10684	8.11511	8.1428	8.16053	8.24142	8.31668	8.42344	8.28641	8.27688			NP_250148.1;AAG04846.1	NP_250148.1;AAG04846.1		
8.53224	8.55967	8.50831	8.58029	8.572	8.59529	8.50562	8.55272	8.5613	8.56482	8.50687	8.54453	8.09489	8.3063	8.32494			NP_250149.1;AAG04847.1	NP_250149.1;AAG04847.1		
8.4454	8.47972	8.6014	8.29037	8.35603	8.31277	8.41372	8.39997	8.41506	8.31016	8.23366	8.26602	8.37539	8.36105	8.39009			NP_250150.1;AAG04848.1	NP_250150.1;AAG04848.1		
6.41528	6.34582	6.47985	6.96951	6.89706	6.89276	7.11581	6.9858	7.03651	7.05227	6.91251	6.86354	5.99602	6.41311	6.43373			NP_250151.1;AAG04849.1	NP_250151.1;AAG04849.1		
6.77031	6.1661	6.79686	7.17447	7.12649	7.18375	7.15673	7.02453	7.07925	7.14223	7.01418	7.16667	6.45067	6.61558	6.93928			NP_250152.1;AAG04850.1	NP_250152.1;AAG04850.1		
7.37885	7.33716	7.21189	7.25974	7.29548	7.34645	7.30655	7.39139	7.24512	7.38277	7.28301	7.17748	7.69712	7.56441	7.48814			NP_250153.1;AAG04851.1	NP_250153.1;AAG04851.1		
7.96458	7.83034	7.92699	8.60106	8.59211	8.69724	8.5638	8.51585	8.57264	8.46313	8.5166	8.63465	8.70685	8.69219	8.60655			NP_250155.1;AAG04853.1	NP_250155.1;AAG04853.1		
7.13223	6.36468	6.53808	7.41044	7.31704	7.40748	7.22773	7.17537	7.20254	7.2412	7.30673	7.4308	6.45063	6.18376	6.7798			NP_250156.1;AAG04854.1	NP_250156.1;AAG04854.1		
7.86688	7.88969	7.96119	7.82712	7.72914	7.70661	7.78833	7.74603	7.80778	7.92182	7.95745	7.94698	8.07799	7.96101	7.92913			NP_250161.1;AAG04859.1	NP_250161.1;AAG04859.1		
6.48896	6.69709	6.39159	6.40109	6.61795	6.75307	6.01911	5.99152	6.194	6.59771	6.4975	6.61543	6.62367	6.81062	6.77806			NP_250164.1;AAG04862.1	NP_250164.1;AAG04862.1		
7.01237	7.17705	7.14289	7.37486	7.32962	7.47906	7.24135	7.29239	7.2178	7.41101	7.27321	7.42007	7.33427	7.29389	7.26811			NP_250165.1;AAG04863.1	NP_250165.1;AAG04863.1		
6.53333	6.76333	6.68432	6.93562	7.01047	7.06826	7.20653	7.16394	7.14032	6.94524	7.16286	7.25288	7.46782	7.2994	7.33254			NP_250166.1;AAG04864.1	NP_250166.1;AAG04864.1		
7.00303	6.78522	7.0202	7.78112	7.73159	7.79662	7.42346	7.58186	7.56452	7.80815	7.70467	7.85361	5.87906	6.87892	6.86375			NP_250170.1;AAG04868.1	NP_250170.1;AAG04868.1		
6.27429	6.73815	6.42521	5.96057	6.12297	5.76185	5.79691	5.78938	5.75159	6.38115	5.86284	5.58369	6.84512	5.86754	5.98836			NP_250171.1;AAG04869.1	NP_250171.1;AAG04869.1		
6.44139	6.52823	7.28153	7.70569	7.56426	7.63638	7.42744	7.5466	7.5308	7.5461	7.5452	7.61155	6.52769	6.75148	7.03419			NP_250172.1;AAG04870.1	NP_250172.1;AAG04870.1		
6.51916	6.238	6.45353	7.51577	7.49484	7.5819	7.37645	7.31154	7.4103	7.35083	7.62466	7.48879	6.61407	6.80366	6.83643			NP_250173.1;AAG04871.1	NP_250173.1;AAG04871.1		
7.46801	7.14675	7.47317	7.84161	7.79875	7.91162	7.87238	7.79358	7.88563	7.82022	7.8476	7.84676	6.86639	7.15609	7.26954			NP_250174.1;AAG04872.1	NP_250174.1;AAG04872.1		
6.55787	6.19046	6.26563	6.86478	6.62845	6.34582	6.68797	6.68411	6.73443	6.73366	6.25094	6.77341	6.69827	6.78804	6.23822			NP_250177.1;AAG04875.1	NP_250177.1;AAG04875.1		
6.68632	6.25885	6.7709	6.79842	6.84228	6.8984	7.02706	7.02804	6.94497	6.86074	6.93625	7.12542	7.33033	6.95336	6.94881			NP_250181.1;AAG04879.1	NP_250181.1;AAG04879.1		
6.15234	6.36663	6.40117	6.71242	6.62696	6.82604	6.6078	6.64424	6.57602	6.68534	6.79476	6.79981	6.6007	6.79757	6.90617			NP_250183.1;AAG04881.1	NP_250183.1;AAG04881.1		
8.26588	8.2578	8.34616	8.46051	8.44562	8.57984	8.29805	8.30155	8.32834	8.28919	8.41108	8.5051	8.553	8.48828	8.35353			NP_250184.1;AAG04882.1	NP_250184.1;AAG04882.1		
8.05546	8.04813	8.08034	7.89638	7.85848	7.68137	7.98719	8.04309	8.01317	7.89915	7.83888	7.79145	8.23109	8.09681	8.02645			NP_250185.1;AAG04883.1	NP_250185.1;AAG04883.1		
6.1512	6.04454	6.5805	7.33218	7.36629	7.40851	6.74169	7.21595	7.26136	7.48093	7.276	7.30346	6.8618	7.33169	7.34223			NP_250186.1;AAG04884.1	NP_250186.1;AAG04884.1		
6.30734	6.46276	6.53861	6.28843	6.60348	6.35923	6.53924	6.85407	6.3041	6.38524	6.17127	6.57886	6.62066	6.18667	5.91964			NP_250191.1;AAG04889.1	NP_250191.1;AAG04889.1		
7.01225	6.69476	7.04376	7.0209	7.0577	7.07722	6.75592	6.89625	6.90077	7.05827	7.02735	7.25715	7.2116	7.08994	7.00518			NP_250195.1;AAG04893.1	NP_250195.1;AAG04893.1		
7.18421	7.21203	7.35282	7.23674	7.19223	7.15818	7.15706	7.13162	7.09153	7.04798	7.24954	7.15256	7.30421	7.2478	7.2957			NP_250200.1;AAG04898.1	NP_250200.1;AAG04898.1		
6.96097	6.80988	6.94077	7.06651	7.01115	7.01364	6.95449	6.99352	6.95038	6.32486	6.85734	7.05748	6.1262	6.86934	6.81179			NP_250205.1;AAG04903.1	NP_250205.1;AAG04903.1		
7.80197	7.74554	7.78043	7.78578	7.75229	7.81995	7.63913	7.63489	7.67079	7.64758	7.81711	7.73453	8.01275	7.81067	7.87316			NP_250207.1;AAG04905.1	NP_250207.1;AAG04905.1		
7.44028	7.35658	7.40941	7.55831	7.6064	7.70862	7.44436	7.39459	7.36918	7.50526	7.55824	7.70508	7.51561	7.37782	7.29433			NP_250208.1;AAG04906.1	NP_250208.1;AAG04906.1		
7.01887	6.58283	7.12277	7.56862	7.73191	7.59587	7.44372	7.43921	7.45891	7.65733	7.63564	7.49045	7.72802	7.65798	7.62703			NP_250209.1;AAG04907.1	NP_250209.1;AAG04907.1		
7.94904	8.02106	7.97742	7.84717	7.84325	7.7507	7.97268	7.90224	7.98238	7.98752	7.74723	7.76598	8.09212	8.01208	8.00212			NP_250211.1;AAG04909.1	NP_250211.1;AAG04909.1		
7.53006	7.5764	7.62835	7.88234	7.87066	7.91998	7.78499	7.74997	7.77844	7.82286	7.96027	7.85367	7.52187	7.69151	7.66207			NP_250212.1;AAG04910.1	NP_250212.1;AAG04910.1		
6.26539	6.33626	6.49913	7.13446	7.31184	7.34735	7.08632	6.9437	7.02502	7.20871	7.13335	7.30242	6.6072	7.01477	6.85666			NP_250214.1;AAG04912.1	NP_250214.1;AAG04912.1		
7.30563	7.38941	7.22152	7.20123	7.33333	7.41994	7.10954	6.90977	6.7236	7.22843	7.13915	7.31587	6.03421	7.35547	7.21259			NP_250215.1;AAG04913.1	NP_250215.1;AAG04913.1		
7.58001	7.20162	7.13922	7.42841	7.51144	7.55995	7.45149	7.4917	7.45359	7.26968	7.39571	7.47088	7.40702	7.47426	7.34788			NP_250217.1;AAG04915.1	NP_250217.1;AAG04915.1		
6.91407	7.2008	6.78451	6.48359	6.65184	6.72663	6.62762	6.6861	6.63185	6.8931	6.62235	6.76214	7.19315	6.95722	6.86891			NP_250218.1;AAG04916.1	NP_250218.1;AAG04916.1		
7.81998	7.70966	7.77889	8.44909	8.45879	8.52418	8.2416	8.23679	8.21788	8.23973	8.32486	8.33208	7.28883	7.87942	7.79656			NP_250219.1;AAG04917.1	NP_250219.1;AAG04917.1		
7.94841	7.87362	7.90815	7.68245	7.63673	7.48695	7.99527	7.89302	7.96006	7.90978	7.83788	7.79064	7.78457	7.6587	7.69897			NP_250220.1;AAG04918.1	NP_250220.1;AAG04918.1		
6.54283	6.25489	6.78444	7.23017	7.3286	7.28387	7.50907	7.54135	7.5889	7.36046	7.65427	7.60027	7.08357	6.85127	6.85034			NP_250221.1;AAG04919.1	NP_250221.1;AAG04919.1		
7.74602	7.74239	7.74217	7.75895	7.70374	7.6915	7.71835	7.61166	7.66385	7.53429	7.54544	7.56906	7.20992	7.34225	7.43589			NP_250223.1;AAG04921.1	NP_250223.1;AAG04921.1		
7.97084	8.12117	7.99488	8.20672	8.27142	8.37429	8.09833	8.13236	8.15631	8.10752	8.21357	8.22611	8.14501	8.19992	8.23563			NP_250224.1;AAG04922.1	NP_250224.1;AAG04922.1		
7.34072	7.27869	7.35923	7.45593	7.41084	7.23558	7.26846	7.36124	7.3158	7.57557	7.37586	7.32404	7.43845	7.36916	7.29903			NP_250225.1;AAG04923.1	NP_250225.1;AAG04923.1		
6.20676	6.2486	6.41541	6.72661	6.66195	6.6879	6.57983	6.30371	6.47413	6.33549	6.51041	6.03875	6.18499	6.22342	6.34657			NP_250226.1;AAG04924.1	NP_250226.1;AAG04924.1		
7.2522	7.31298	7.16474	7.28158	7.43537	7.48684	7.221	7.44898	7.09054	7.30382	7.31838	7.43035	7.66593	7.61908	7.55068			NP_250234.1;AAG04932.1	NP_250234.1;AAG04932.1		
7.23757	7.10006	7.21447	6.98327	6.98585	7.06119	6.89778	6.91378	6.89559	6.90773	6.91122	6.97786	7.15048	6.88773	7.0013			NP_250235.1;AAG04933.1	NP_250235.1;AAG04933.1		
6.49469	6.93764	6.18638	6.6741	6.07133	6.67744	6.56525	6.32544	6.42088	6.7288	6.26089	6.46602	6.45258	6.09608	6.45364			NP_250236.1;AAG04934.1	NP_250236.1;AAG04934.1		
7.93917	7.8668	7.76181	8.29546	8.32108	8.23178	8.47391	8.43707	8.41982	8.40429	8.47729	8.5127	8.09015	8.24147	8.29587			NP_250237.1;AAG04935.1	NP_250237.1;AAG04935.1		
6.54539	6.30635	6.36027	6.14256	6.41285	6.51784	6.52661	6.14349	5.298	6.23706	6.67999	6.62974	6.60542	6.69732	6.67937			NP_250239.1;AAG04937.1	NP_250239.1;AAG04937.1		
6.78973	6.31288	6.5385	7.40362	7.333	6.8328	7.41644	7.33893	6.15258	6.3571	6.66881	6.71861	6.34982	6.57045	6.55991			NP_250240.1;AAG04938.1	NP_250240.1;AAG04938.1		
7.67877	7.49009	7.55559	8.083	8.07925	8.03439	8.03096	8.08146	8.07284	8.19802	8.07122	8.22414	6.70338	7.42123	7.62019			NP_250241.1;AAG04939.1	NP_250241.1;AAG04939.1		
7.27107	7.7931	6.83671	8.11029	8.17111	7.93032	8.38757	8.30057	8.31712	8.14944	7.75478	7.48393	6.775	7.5296	7.63306			NP_250242.1;AAG04940.1	NP_250242.1;AAG04940.1		
6.24485	6.94214	7.10975	8.21537	8.31313	8.26804	8.30524	8.44206	8.40782	8.40652	8.36597	8.39952	7.0739	7.70328	7.86839			NP_250243.1;AAG04941.1	NP_250243.1;AAG04941.1		
7.72168	7.98178	7.63626	8.24376	8.32797	8.39092	8.17073	8.19871	8.22261	8.04867	8.1494	8.16699	7.66863	8.04879	8.16173			NP_250244.1;AAG04942.1	NP_250244.1;AAG04942.1		
6.27959	6.5171	6.82446	7.50534	7.40882	7.27089	7.42071	7.49048	7.44607	7.62839	7.0421	7.22461	6.20181	6.88309	7.04661			NP_250245.1;AAG04943.1	NP_250245.1;AAG04943.1		
7.60404	7.32294	6.97322	8.68948	8.62741	8.5206	8.76317	8.72271	8.80213	8.77346	8.79205	8.69264	7.97757	8.41944	8.43535			NP_250246.1;AAG04944.1	NP_250246.1;AAG04944.1		
8.11827	8.35923	8.25744	8.90075	8.96057	9.00843	8.83752	8.90473	8.90349	8.82782	8.87016	8.91827	8.40307	8.67349	8.70469			NP_250247.1;AAG04945.1	NP_250247.1;AAG04945.1		
6.21571	6.5412	6.68714	7.68015	7.61874	7.61149	7.81903	7.72491	7.73626	7.82294	7.48962	7.23155	6.25926	6.66102	6.84936			NP_250248.1;AAG04946.1	NP_250248.1;AAG04946.1		
7.17304	7.17047	7.10897	7.3141	7.18053	7.30822	7.3041	7.1922	7.26088	7.2079	7.31965	7.26117	7.64358	7.45469	7.35557			NP_250249.1;AAG04947.1	NP_250249.1;AAG04947.1		
8.03531	7.98746	8.04747	8.2865	8.26604	8.2824	8.37894	8.28814	8.36197	8.13697	7.98447	7.71385	7.29962	7.7894	7.9795			NP_250252.1;AAG04950.1	NP_250252.1;AAG04950.1		
9.48722	9.49098	9.43618	9.40278	9.41482	9.38486	9.47857	9.46753	9.50792	9.53687	9.57109	9.61848	9.01582	9.31608	9.3429			NP_250253.1;AAG04951.1	NP_250253.1;AAG04951.1		
7.21638	7.23129	7.12024	7.03487	6.96615	6.99882	7.08393	7.15442	7.01899	6.92442	6.74937	6.76797	6.57594	6.76008	6.76186			NP_250254.1;AAG04952.1	NP_250254.1;AAG04952.1		
7.41552	7.16131	7.10934	7.22266	7.32754	7.32358	6.66174	6.07409	6.27021	7.00381	7.40557	7.43742	7.4541	7.44293	7.45981			NP_250255.1;AAG04953.1	NP_250255.1;AAG04953.1		
6.31507	6.61588	6.41238	6.32186	5.88544	6.1013	6.65219	6.43781	6.67761	6.6577	6.59927	6.3707	6.01849	6.12892	6.51193			NP_250257.1;AAG04955.1	NP_250257.1;AAG04955.1		
6.04223	6.34118	6.13451	6.61162	6.36821	6.51465	6.56723	6.88132	6.44986	6.23091	6.2757	6.37177	6.19834	5.88142	5.81764			NP_250261.1;AAG04959.1	NP_250261.1;AAG04959.1		
7.69286	7.63422	7.72073	7.7347	7.65016	7.77161	7.50202	7.43995	7.41432	7.6884	7.86166	7.77449	7.91283	7.80787	7.75988			NP_250262.1;AAG04960.1	NP_250262.1;AAG04960.1		
6.70559	6.43072	6.47731	6.68643	6.44067	6.52986	6.26594	6.5057	6.22688	6.36617	6.01752	6.38318	5.8573	6.46172	6.69893			NP_250263.1;AAG04961.1	NP_250263.1;AAG04961.1		
7.81766	7.91585	7.89904	8.03254	8.07983	8.12937	7.84702	8.03599	7.87863	7.94727	7.92694	8.03185	8.36851	8.06644	8.08973			NP_250265.1;AAG04963.1	NP_250265.1;AAG04963.1		
6.86388	6.49805	6.58856	6.81194	6.79935	6.77446	6.93747	6.98111	6.90743	6.9786	7.00847	7.05011	7.35392	7.00182	6.88645			NP_250266.1;AAG04964.1	NP_250266.1;AAG04964.1		
8.14777	8.20232	8.24738	7.92398	7.84249	7.75739	8.06633	8.05903	8.0667	7.92647	8.04536	8.05123	8.14067	8.18221	8.13277			NP_250267.1;AAG04965.1	NP_250267.1;AAG04965.1		
6.44484	6.53273	6.49037	6.78552	6.76042	6.46393	6.91046	6.84144	6.84728	6.81907	6.73771	6.69402	6.67456	6.2197	6.37874			NP_250269.1;AAG04967.1	NP_250269.1;AAG04967.1		
8.55764	8.63252	8.59936	8.6543	8.60138	8.70363	8.50942	8.41592	8.41694	8.51383	8.68494	8.66868	8.69576	8.64868	8.61939			NP_250270.1;AAG04968.1	NP_250270.1;AAG04968.1		
8.88849	8.84089	8.83138	9.09954	9.17088	9.26119	9.14482	9.12117	9.10578	8.93423	8.9938	8.91686	8.57785	8.88341	8.89842			NP_250271.1;AAG04969.1	NP_250271.1;AAG04969.1		
6.61605	5.7648	6.31475	8.5633	8.57634	8.63209	8.15603	7.9706	8.15461	8.65568	8.79844	8.75887	6.75465	6.28829	7.88902			NP_250272.1;AAG04970.1	NP_250272.1;AAG04970.1		
6.43603	6.26832	6.12626	8.03937	7.7892	7.77957	8.15625	8.0807	8.09698	8.01716	7.90768	8.00992	6.31954	6.57805	6.48625			NP_250273.1;AAG04971.1	NP_250273.1;AAG04971.1		
9.41122	9.32736	9.35137	9.26479	9.27497	9.21195	9.32842	9.35003	9.33872	9.42431	9.52616	9.57399	9.04462	9.26442	9.32461			NP_250274.1;AAG04972.1	NP_250274.1;AAG04972.1		
8.67113	8.90033	8.89465	8.91687	8.91008	8.98285	8.7413	8.79803	8.71279	8.85027	8.85041	8.96291	8.7391	8.62019	8.66199			NP_250275.1;AAG04973.1	NP_250275.1;AAG04973.1		
8.94972	8.96512	8.90853	9.06412	9.03459	8.85775	9.15494	9.09934	9.16593	9.14132	8.80339	8.64201	8.67059	9.02444	9.10016			NP_250276.1;AAG04974.1	NP_250276.1;AAG04974.1		
9.10445	8.95979	9.04112	9.30965	9.33676	9.31769	9.19797	9.10799	9.14693	9.25978	9.3075	9.37694	9.25825	9.25794	9.24497			NP_250277.1;AAG04975.1	NP_250277.1;AAG04975.1		
9.50425	9.50934	9.50628	9.52629	9.56528	9.58178	9.49315	9.48797	9.45287	9.52692	9.59135	9.56528	9.16791	9.28711	9.27363			NP_250278.1;AAG04976.1	NP_250278.1;AAG04976.1		
